Столбец1;work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;employee_residence;remote_ratio;company_location;company_size;continent
13954;2023;EN;FT;Data Scientist;58400;USD;58400;US;0;US;M;North America
13955;2023;MI;FT;Data Engineer;58400;USD;58400;US;0;US;M;North America
13959;2023;MI;FT;Data Analyst;58300;USD;58300;US;0;US;M;North America
13960;2023;EN;FT;MLOps Engineer;58300;USD;58300;US;0;US;M;North America
13961;2023;EN;PT;Data Scientist;58300;USD;58300;US;0;US;M;North America
13962;2023;MI;FT;Data Engineer;58300;USD;58300;US;0;US;M;North America
13963;2023;EN;FT;Research Analyst;58200;USD;58200;US;0;US;M;North America
13964;2023;MI;FT;Data Analyst;58161;USD;58161;US;0;US;M;North America
13969;2023;SE;FT;Data Engineer;58000;GBP;71363;GB;0;GB;M;Europe
13970;2023;EN;FT;Data Engineer;58000;USD;58000;US;100;US;M;North America
13971;2022;EN;FT;BI Data Analyst;58000;EUR;60938;DE;0;DE;L;Europe
13972;2022;MI;FT;Data Scientist;58000;EUR;60938;DE;0;DE;M;Europe
13973;2022;MI;FT;Data Scientist;58000;EUR;60938;DE;100;DE;S;Europe
13974;2022;MI;FT;Data Analyst;58000;USD;58000;US;0;US;S;North America
13975;2022;MI;FT;Data Analyst;58000;USD;58000;US;0;US;S;North America
13976;2021;EN;FT;Data Scientist;58000;USD;58000;US;50;US;L;North America
13977;2023;EN;FT;Data Analyst;57920;USD;57920;US;100;US;M;North America
13978;2023;SE;FT;Data Engineer;57826;EUR;62433;IT;100;IT;M;Europe
13979;2023;MI;FT;Data Analyst;57800;USD;57800;US;100;US;M;North America
13982;2023;MI;FT;Data Engineer;57700;USD;57700;US;0;US;M;North America
13984;2023;MI;FT;Data Engineer;57500;GBP;70748;GB;0;GB;M;Europe
13985;2023;MI;FT;Data Engineer;57500;GBP;70748;GB;0;GB;M;Europe
13986;2023;MI;FT;Data Engineer;57500;GBP;70748;GB;0;GB;M;Europe
13990;2023;MI;FT;Research Analyst;57000;USD;57000;US;100;US;M;North America
13991;2023;EN;FT;BI Developer;57000;USD;57000;US;0;US;M;North America
13992;2023;MI;FT;Data Science Consultant;57000;GBP;70132;GB;0;GB;M;Europe
13993;2023;SE;FT;Product Data Analyst;57000;USD;57000;GE;100;RU;L;Europe
13994;2023;SE;FT;NLP Engineer;57000;EUR;61541;IT;100;IT;M;Europe
13995;2022;EN;FT;Data Engineer;57000;EUR;59888;NL;100;NL;L;Europe
13996;2022;MI;FT;Data Science Consultant;57000;GBP;70186;GB;0;GB;M;Europe
13997;2022;SE;FT;Data Analyst;57000;GBP;70186;GB;0;GB;M;Europe
13998;2022;EN;FT;BI Data Analyst;57000;USD;57000;US;100;US;L;North America
13999;2022;SE;FT;Machine Learning Engineer;57000;EUR;59888;NL;100;NL;L;Europe
14000;2023;EN;FT;Financial Data Analyst;56500;USD;56500;US;50;US;L;North America
14001;2023;EN;FT;Data Analyst;56100;USD;56100;US;100;US;M;North America
14002;2023;MI;FT;Prompt Engineer;56000;EUR;60462;DE;0;DE;S;Europe
14004;2023;MI;FT;Data Scientist;56000;EUR;60462;DE;100;DE;L;Europe
14005;2023;MI;FT;Data Quality Manager;56000;GBP;68902;GB;0;GB;M;Europe
14006;2021;MI;PT;Business Data Analyst;56000;USD;56000;GH;100;US;M;North America
14007;2023;MI;FT;Data Scientist;56000;EUR;60462;AT;100;DE;M;Europe
14008;2022;MI;FT;Computer Vision Engineer;56000;EUR;58837;FR;100;FR;S;Europe
14009;2021;EN;FT;Data Analyst;56000;AUD;42028;AU;50;AU;L;Oceania
14010;2020;MI;FT;Lead Data Engineer;56000;USD;56000;PT;100;US;M;North America
14013;2023;SE;FT;Data Operations Specialist;55720;USD;55720;US;100;US;M;North America
14014;2023;MI;FT;Machine Learning Engineer;55250;GBP;67979;GB;0;GB;M;Europe
14023;2023;SE;FT;Data Manager;55200;USD;55200;US;0;US;M;North America
14024;2023;EN;FT;Business Intelligence Analyst;55125;USD;55125;CA;0;CA;M;North America
14045;2023;MI;FT;Data Scientist;55000;USD;55000;US;0;US;M;North America
14046;2023;EN;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14047;2023;EN;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14048;2023;EN;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14049;2023;EN;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14050;2023;MI;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14051;2023;MI;FT;Data Scientist;55000;USD;55000;US;0;US;M;North America
14052;2023;MI;FT;Data Scientist;55000;USD;55000;US;0;US;M;North America
14053;2023;MI;FT;Machine Learning Engineer;55000;GBP;67672;GB;100;GB;M;Europe
14054;2023;MI;FT;Data Analyst;55000;USD;55000;US;0;US;M;North America
14055;2023;MI;FT;Data Scientist;55000;USD;55000;US;0;US;M;North America
14056;2023;MI;FT;Data Manager;55000;GBP;67672;GB;0;GB;M;Europe
14057;2023;MI;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14058;2023;MI;FT;Data Engineer;55000;GBP;67672;GB;100;GB;M;Europe
14059;2023;MI;FT;Data Engineer;55000;GBP;67672;GB;100;GB;M;Europe
14060;2023;MI;FT;Research Engineer;55000;GBP;67672;GB;100;GB;M;Europe
14061;2023;MI;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14062;2023;SE;FT;Data Analyst;55000;USD;55000;US;100;US;M;North America
14063;2023;MI;FT;Data Analyst;55000;USD;55000;US;0;US;M;North America
14064;2023;MI;FT;Data Analyst;55000;USD;55000;US;100;US;M;North America
14065;2023;SE;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14066;2023;EN;FT;Data Analyst;55000;CAD;40747;CA;0;CA;L;North America
14067;2023;MI;FT;Data Analyst;55000;EUR;59382;DE;50;DE;L;Europe
14068;2023;MI;FT;Data Analyst;55000;USD;55000;US;100;US;M;North America
14069;2023;MI;FT;Data Manager;55000;GBP;67672;GB;0;GB;M;Europe
14070;2023;SE;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14071;2023;SE;FT;Data Analyst;55000;GBP;67672;GB;0;GB;M;Europe
14072;2023;EX;FT;Data Analyst;55000;USD;55000;US;100;US;M;North America
14073;2023;SE;FT;Data Analyst;55000;USD;55000;US;0;US;M;North America
14074;2023;MI;FT;Data Scientist;55000;GBP;67672;GB;0;GB;M;Europe
14075;2023;EN;FT;Data Analyst;55000;CAD;40747;CA;0;CA;L;North America
14076;2023;SE;FT;Data Analyst;55000;USD;55000;US;0;US;M;North America
14077;2023;MI;FT;Data Scientist;55000;EUR;59382;ES;0;ES;M;Europe
14078;2023;EN;FT;Data Analyst;55000;USD;55000;US;0;US;M;North America
14079;2023;EN;FT;Data Analyst;55000;USD;55000;US;0;US;M;North America
14080;2023;MI;FT;Data Engineer;55000;GBP;67672;GB;100;GB;M;Europe
14081;2023;MI;FT;Data Engineer;55000;EUR;59382;ES;100;ES;M;Europe
14082;2022;MI;FT;Data Scientist;55000;GBP;67723;GB;0;GB;M;Europe
14083;2022;EN;FT;Data Analyst;55000;USD;55000;US;0;US;M;North America
14084;2022;SE;FT;Data Analyst;55000;USD;55000;US;100;US;M;North America
14085;2022;SE;FT;Data Scientist;55000;USD;55000;US;100;US;S;North America
14086;2022;MI;FT;Data Engineer;55000;GBP;67723;GB;100;GB;M;Europe
14087;2022;MI;FT;Data Engineer;55000;GBP;67723;GB;100;GB;M;Europe
14088;2022;SE;FT;Director of Data Science;55000;EUR;57786;FR;50;FR;L;Europe
14089;2022;EN;FT;Data Analyst;55000;USD;55000;US;100;US;S;North America
14090;2022;MI;FT;Data Engineer;55000;GBP;67723;GB;100;GB;M;Europe
14091;2022;MI;FT;Data Scientist;55000;GBP;67723;GB;0;GB;M;Europe
14092;2021;EN;FT;BI Data Analyst;55000;USD;55000;US;50;US;S;North America
14093;2021;SE;FT;AI Scientist;55000;USD;55000;ES;100;ES;L;Europe
14094;2021;EN;FT;Data Engineer;55000;EUR;65013;DE;50;DE;M;Europe
14095;2020;EN;FT;Data Scientist;55000;EUR;62726;DE;50;DE;S;Europe
14096;2020;MI;FT;Data Scientist;55000;EUR;62726;FR;50;LU;S;Europe
14098;2023;MI;FT;Data Engineer;54500;GBP;67056;GB;0;GB;M;Europe
14099;2023;MI;FT;Data Engineer;54500;GBP;67056;GB;0;GB;M;Europe
14100;2023;MI;FT;Data Engineer;54500;GBP;67056;GB;0;GB;M;Europe
14101;2023;EN;FT;Research Analyst;54400;USD;54400;US;0;US;L;North America
14112;2023;EN;FT;Data Analyst;54000;USD;54000;US;0;US;M;North America
14113;2023;MI;FT;AI Scientist;54000;USD;54000;KR;0;KR;S;Asia
14114;2023;MI;FT;Data Analyst;54000;USD;54000;US;100;US;M;North America
14115;2022;EN;FT;Machine Learning Engineer;54000;CHF;56536;CH;100;CH;S;Europe
14116;2022;MI;FT;Data Scientist;54000;USD;54000;BR;100;BR;M;South America
14117;2022;MI;FT;Analytics Engineer;54000;USD;54000;US;0;US;M;North America
14118;2022;SE;FT;Data Engineer;54000;USD;54000;US;0;US;M;North America
14119;2021;EN;FT;Data Science Consultant;54000;EUR;63831;DE;50;DE;L;Europe
14120;2021;SE;FT;Data Analyst;54000;EUR;63831;DE;50;DE;L;Europe
14121;2023;EN;FT;Data Analyst;53800;USD;53800;US;0;US;M;North America
14122;2023;EN;FT;Data Analyst;53800;USD;53800;US;0;US;M;North America
14125;2023;SE;FT;ETL Developer;53300;USD;53300;US;0;US;M;North America
14129;2023;EN;FT;Data Scientist;53000;EUR;57223;NL;50;NL;L;Europe
14130;2023;MI;FT;Data Engineer;53000;EUR;57223;FR;100;FR;M;Europe
14131;2023;MI;FT;Data Analyst;53000;USD;53000;US;100;US;M;North America
14132;2022;MI;FT;Machine Learning Infrastructure Engineer;53000;EUR;55685;PT;50;PT;L;Europe
14133;2021;MI;FT;Research Scientist;53000;EUR;62649;FR;50;FR;M;Europe
14134;2023;SE;FT;Data Engineer;52800;EUR;57007;EE;0;EE;M;Europe
14135;2022;EN;FT;Data Engineer;52800;EUR;55475;PK;100;DE;M;Europe
14136;2023;SE;FT;Data Engineer;52500;USD;52500;US;0;US;M;North America
14137;2023;SE;FT;Data Architect;52500;USD;52500;US;0;US;M;North America
14138;2023;EN;FT;Data Engineer;52500;USD;52500;US;0;US;M;North America
14139;2023;EN;FT;Data Engineer;52500;USD;52500;US;0;US;M;North America
14140;2023;EN;FT;Data Engineer;52500;USD;52500;US;0;US;M;North America
14141;2023;EN;FT;Data Engineer;52500;USD;52500;US;0;US;M;North America
14142;2023;EN;FT;Data Engineer;52500;USD;52500;US;0;US;M;North America
14143;2023;MI;FT;Data Engineer;52500;USD;52500;US;0;US;M;North America
14144;2023;MI;FT;Data Analyst;52500;USD;52500;US;100;US;M;North America
14145;2023;SE;FT;Data Analyst;52500;USD;52500;US;0;US;M;North America
14146;2023;MI;FT;Data Analyst;52500;USD;52500;US;0;US;M;North America
14147;2022;SE;FT;Data Analyst;52500;USD;52500;US;0;US;M;North America
14148;2022;MI;FT;Data Analyst;52500;USD;52500;US;0;US;M;North America
14149;2021;MI;FT;Data Engineer;52500;GBP;72212;GB;50;GB;L;Europe
14150;2023;SE;FT;Research Analyst;52200;EUR;56359;IT;100;IT;M;Europe
14152;2023;MI;FT;Data Analyst;52100;USD;52100;US;0;US;M;North America
14153;2023;MI;FT;Business Intelligence Analyst;52100;USD;52100;US;0;US;M;North America
14154;2023;SE;FT;Data Science Manager;52100;USD;52100;US;100;US;M;North America
14156;2023;EN;FT;Data Management Analyst;52000;USD;52000;US;100;US;M;North America
14157;2023;SE;FT;Data Analyst;52000;USD;52000;US;0;US;M;North America
14158;2023;SE;FT;Data Analyst;52000;EUR;56143;ES;100;ES;M;Europe
14159;2023;MI;FT;Data Engineer;52000;GBP;63980;GB;100;GB;M;Europe
14160;2023;MI;FT;Machine Learning Engineer;52000;GBP;63980;GB;100;GB;M;Europe
14161;2022;MI;FT;Data Scientist;52000;EUR;54634;NL;100;NL;S;Europe
14162;2022;EN;FT;Data Analyst;52000;USD;52000;CA;0;CA;M;North America
14163;2021;MI;FT;Data Scientist;52000;EUR;61467;DE;50;AT;M;Europe
14164;2020;MI;FT;Data Engineer;51999;EUR;59303;DE;100;DE;S;Europe
14165;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14166;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14167;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14168;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14169;2023;SE;FT;Data Analyst;51962;USD;51962;US;100;US;M;North America
14170;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14171;2023;SE;FT;Data Analyst;51962;USD;51962;US;100;US;M;North America
14172;2023;SE;FT;Data Analyst;51962;USD;51962;US;100;US;M;North America
14173;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14174;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14175;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14176;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14177;2023;SE;FT;Data Analyst;51962;USD;51962;US;0;US;M;North America
14178;2023;MI;FT;Data Scientist;51962;USD;51962;US;100;US;M;North America
14179;2023;SE;FT;Data Analyst;51962;USD;51962;US;100;US;M;North America
14183;2021;SE;FT;Research Scientist;51400;EUR;60757;PT;50;PT;L;Europe
14191;2023;SE;FT;Data Analyst;51000;USD;51000;US;0;US;M;North America
14192;2022;SE;FT;Data Scientist;51000;USD;51000;US;100;US;M;North America
14194;2023;SE;FT;BI Developer;50750;GBP;62442;GB;0;GB;M;Europe
14196;2023;SE;FT;Data Operations Specialist;50700;USD;50700;US;100;US;M;North America
14216;2023;EN;FT;Admin & Data Analyst;50000;USD;50000;DE;0;DE;M;Europe
14219;2023;EN;FT;Research Analyst;50000;USD;50000;US;0;US;M;North America
14220;2023;SE;FT;Business Intelligence Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14221;2023;EN;FT;Data Management Analyst;50000;USD;50000;US;0;US;M;North America
14222;2023;MI;FT;Data Analyst;50000;USD;50000;US;0;US;M;North America
14223;2023;EN;FT;Data Analyst;50000;USD;50000;US;0;US;M;North America
14224;2023;EN;FT;Data Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14225;2023;MI;FT;Data Analyst;50000;USD;50000;US;100;US;M;North America
14226;2023;MI;CT;AI Engineer;50000;USD;50000;CZ;100;CA;L;North America
14227;2023;EN;FT;Data Analyst;50000;USD;50000;US;0;US;M;North America
14228;2023;EN;FT;AI Developer;50000;USD;50000;UA;100;UA;M;Europe
14229;2023;MI;FT;Machine Learning Engineer;50000;USD;50000;US;100;US;M;North America
14230;2023;MI;FT;Data Engineer;50000;USD;50000;US;100;US;M;North America
14231;2023;EN;FT;Data Analyst;50000;USD;50000;US;0;US;M;North America
14232;2023;SE;FT;Data Engineer;50000;USD;50000;US;0;US;M;North America
14233;2023;MI;FT;Insight Analyst;50000;EUR;53984;PT;100;PT;M;Europe
14234;2023;MI;FT;Data Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14235;2023;MI;FT;Data Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14236;2023;SE;FT;Data Engineer;50000;GBP;61520;GB;0;GB;M;Europe
14237;2023;SE;FT;AI Developer;50000;EUR;53984;IT;100;IT;S;Europe
14238;2023;SE;FT;Data Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14239;2023;SE;FT;Research Analyst;50000;USD;50000;US;0;US;M;North America
14240;2023;MI;FT;Data Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14241;2023;MI;FT;Data Engineer;50000;GBP;61520;CA;100;CA;M;North America
14242;2023;EN;FT;Data Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14243;2023;EN;FT;BI Data Analyst;50000;USD;50000;KE;100;KE;S;Africa
14244;2023;MI;FT;Data Scientist;50000;GBP;61520;GB;100;GB;M;Europe
14245;2023;MI;FT;Data Engineer;50000;GBP;61520;GB;100;GB;M;Europe
14246;2023;SE;FT;Data Visualization Specialist;50000;USD;50000;US;0;US;M;North America
14247;2023;MI;FT;Data Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14248;2023;EN;FT;Data Analyst;50000;USD;50000;US;100;US;M;North America
14249;2023;MI;FT;Data Operations Specialist;50000;USD;50000;US;0;US;M;North America
14250;2023;MI;FT;Analytics Engineer;50000;GBP;61520;GB;0;GB;M;Europe
14251;2023;SE;FT;Analytics Engineer;50000;USD;50000;NG;100;NG;S;Africa
14252;2023;MI;FT;Analytics Engineer;50000;GBP;61520;GB;0;GB;M;Europe
14253;2023;SE;FT;Data DevOps Engineer;50000;EUR;53984;FR;50;FR;S;Europe
14254;2023;SE;FL;Machine Learning Researcher;50000;USD;50000;UA;50;UA;S;Europe
14255;2023;SE;FL;Software Data Engineer;50000;USD;50000;NG;50;AU;M;Oceania
14256;2023;MI;FT;Data Science Lead;50000;GBP;61520;GB;0;GB;M;Europe
14257;2023;EN;FT;Data Analyst;50000;USD;50000;KW;50;US;L;North America
14258;2023;SE;FT;Computer Vision Software Engineer;50000;EUR;53984;NL;100;CA;L;North America
14259;2023;MI;FT;Data Analyst;50000;GBP;61520;GB;0;GB;M;Europe
14260;2023;MI;FT;Machine Learning Engineer;50000;USD;50000;AM;0;AM;S;Asia
14261;2023;MI;FT;Data Scientist;50000;EUR;53984;RO;50;RO;L;Europe
14262;2023;EN;FT;Data Scientist;50000;USD;50000;IN;100;US;M;North America
14263;2022;MI;FT;Data Scientist;50000;EUR;52533;FR;100;FR;M;Europe
14264;2022;EN;FT;Data Analyst;50000;USD;50000;US;50;US;L;North America
14265;2022;EN;FT;Data Analyst;50000;USD;50000;US;50;US;L;North America
14266;2022;MI;FT;Data Scientist;50000;EUR;52533;FR;100;FR;M;Europe
14267;2022;EN;FL;Data Analytics Consultant;50000;USD;50000;BE;100;US;S;North America
14268;2022;SE;FT;Data Engineer;50000;GBP;61566;GB;100;GB;M;Europe
14269;2022;EN;FT;Data Engineer;50000;GBP;61566;GB;100;GB;M;Europe
14270;2022;SE;FT;Data Scientist;50000;USD;50000;US;100;US;M;North America
14271;2022;SE;FT;Data Engineer;50000;USD;50000;US;100;US;M;North America
14272;2022;SE;FT;Data Scientist;50000;USD;50000;US;100;US;M;North America
14273;2022;EN;FT;AI Scientist;50000;USD;50000;US;100;US;M;North America
14274;2022;EN;FT;Business Data Analyst;50000;USD;50000;IN;100;AS;L;Oceania
14275;2022;EN;FT;Data Scientist;50000;USD;50000;US;50;DE;M;Europe
14276;2021;SE;FT;Data Analyst;50000;USD;50000;PH;100;PH;S;Asia
14277;2022;SE;FT;Data Analyst;50000;GBP;61566;GB;0;GB;M;Europe
14278;2022;EN;FT;Data Analyst;50000;USD;50000;AR;100;AR;L;South America
14279;2022;MI;FT;Lead Data Scientist;50000;GBP;61566;GB;50;GB;S;Europe
14280;2022;EN;FT;Applied Data Scientist;50000;USD;50000;AT;50;AT;M;Europe
14281;2022;MI;FT;Data Engineer;50000;GBP;61566;GB;0;GB;M;Europe
14282;2022;MI;FT;ETL Developer;50000;EUR;52533;GR;0;GR;M;Europe
14283;2022;MI;FT;ETL Developer;50000;EUR;52533;GR;0;GR;M;Europe
14284;2022;MI;FT;Data Scientist;50000;GBP;61566;GB;0;GB;M;Europe
14285;2022;SE;FT;Data Engineer;50000;GBP;61566;GB;0;GB;M;Europe
14286;2022;MI;FT;Data Analyst;50000;GBP;61566;GB;0;GB;M;Europe
14287;2022;MI;FT;Data Analyst;50000;USD;50000;US;100;US;M;North America
14288;2022;MI;PT;Data Engineer;50000;EUR;52533;DE;50;DE;L;Europe
14289;2021;EN;FT;Data Analyst;50000;USD;50000;US;100;US;M;North America
14290;2021;MI;FT;Data Scientist;50000;USD;50000;NG;100;NG;L;Africa
14291;2021;EN;FT;Data Analyst;50000;EUR;59102;FR;50;FR;M;Europe
14292;2021;SE;FT;Data Analytics Engineer;50000;USD;50000;VN;100;GB;M;Europe
14293;2021;SE;FT;Research Scientist;50000;USD;50000;FR;100;US;S;North America
14294;2021;EN;FT;Business Data Analyst;50000;EUR;59102;LU;100;LU;L;Europe
14298;2023;SE;FT;Research Analyst;49500;EUR;53444;ES;100;ES;M;Europe
14299;2022;EN;FT;Data Scientist;49500;EUR;52008;BE;50;BE;S;Europe
14301;2023;MI;FT;Data Analyst;49200;EUR;53120;EE;0;EE;M;Europe
14302;2023;MI;FT;Data Analyst;49200;EUR;53120;EE;0;EE;M;Europe
14303;2023;SE;FT;Data Analyst;49200;EUR;53120;EE;0;EE;M;Europe
14304;2023;EN;FT;Research Analyst;49000;USD;49000;US;100;US;M;North America
14305;2023;MI;FT;Data Analyst;49000;USD;49000;US;0;US;M;North America
14306;2023;MI;FT;Data Analyst;49000;USD;49000;US;0;US;M;North America
14307;2023;EN;FT;Data Scientist;48915;USD;48915;US;0;US;M;North America
14309;2023;MI;FT;Business Intelligence Analyst;48450;USD;48450;CA;0;CA;M;North America
14317;2023;EN;FT;Data Analyst;48000;GBP;59059;US;0;US;M;North America
14318;2023;MI;FT;Machine Learning Engineer;48000;USD;48000;VN;100;VN;M;Asia
14319;2023;MI;FT;Data Specialist;48000;USD;48000;US;0;US;M;North America
14320;2023;EN;FT;Data Engineer;48000;USD;48000;US;100;US;M;North America
14321;2023;MI;FT;Machine Learning Engineer;48000;USD;48000;VN;100;VN;M;Asia
14322;2023;MI;FT;Data Engineer;48000;EUR;51824;FR;100;FR;M;Europe
14323;2023;MI;FT;Data Analyst;48000;USD;48000;US;100;US;M;North America
14324;2023;SE;FT;Data Engineer;48000;USD;48000;AR;100;AR;M;South America
14325;2023;SE;FT;Data Manager;48000;USD;48000;CO;0;CO;M;South America
14326;2023;EN;FT;Data Analyst;48000;USD;48000;US;0;US;M;North America
14327;2023;SE;FT;Data Analyst;48000;EUR;51824;ES;100;ES;M;Europe
14328;2023;EN;FT;Data Analyst;48000;USD;48000;US;0;US;M;North America
14329;2022;EN;FT;Business Data Analyst;48000;USD;48000;US;50;US;L;North America
14330;2023;SE;FT;Data Analyst;48000;EUR;51824;ES;0;ES;M;Europe
14331;2023;SE;FT;Data Analyst;48000;EUR;51824;ES;0;ES;M;Europe
14332;2023;MI;FT;Machine Learning Engineer;48000;GBP;59059;GB;100;GB;M;Europe
14333;2022;EN;FT;Data Analyst;48000;USD;48000;US;0;US;M;North America
14334;2022;SE;FT;Data Analyst;48000;EUR;50432;ES;0;ES;M;Europe
14335;2022;SE;FT;Data Analyst;48000;EUR;50432;ES;0;ES;M;Europe
14336;2022;MI;FT;Analytics Engineer;48000;USD;48000;BR;100;BR;M;South America
14337;2022;MI;FT;BI Analyst;48000;USD;48000;BR;100;BR;M;South America
14338;2022;SE;FT;Data Analyst;48000;EUR;50432;ES;0;ES;M;Europe
14339;2022;SE;FT;Data Analyst;48000;EUR;50432;ES;0;ES;M;Europe
14340;2022;MI;FT;BI Data Analyst;48000;EUR;50432;DE;100;DE;S;Europe
14341;2022;SE;FT;Analytics Engineer;48000;USD;48000;AR;100;US;S;North America
14342;2020;EN;FT;Data Engineer;48000;EUR;54742;PK;100;DE;L;Europe
14343;2022;MI;FT;Data Scientist;48000;USD;48000;RU;100;US;S;North America
14344;2021;MI;FT;Data Engineer;48000;GBP;66022;HK;50;GB;S;Europe
14345;2021;MI;FT;Research Scientist;48000;EUR;56738;FR;50;FR;S;Europe
14350;2023;EN;FT;Data Analyst;47840;USD;47840;US;0;US;M;North America
14351;2023;EN;FT;Machine Learning Engineer;47840;USD;47840;US;0;US;M;North America
14352;2023;EN;FT;Research Scientist;47840;USD;47840;US;0;US;M;North America
14353;2023;EN;FT;Data Analyst;47840;USD;47840;US;0;US;M;North America
14361;2023;EN;FT;Data Analyst;47500;USD;47500;US;0;US;M;North America
14362;2023;EN;FT;Data Analyst;47500;USD;47500;US;0;US;M;North America
14363;2023;MI;FT;ETL Engineer;47500;GBP;58444;GB;100;GB;M;Europe
14364;2023;MI;FT;Data Engineer;47500;GBP;58444;GB;100;GB;M;Europe
14365;2023;EN;FT;Research Analyst;47423;USD;47423;US;0;US;M;North America
14367;2023;MI;FT;Data Scientist;47000;EUR;50745;AD;50;AD;S;Europe
14368;2022;MI;FT;Data Scientist;47000;GBP;57872;GB;50;GB;M;Europe
14369;2023;SE;FT;AI Engineer;46848;USD;46848;OM;0;OM;M;Asia
14370;2023;MI;FT;Data Analyst;46500;USD;46500;US;0;US;M;North America
